game_id,season,week,game_date,home_team,away_team,halftime_home_score,halftime_away_score,final_home_score,final_away_score,pregame_spread,pregame_total,trailing_team_home,trailing_team,halftime_deficit,trailing_team_was_favorite,trailing_team_favorite_by,trailing_team_won
2013_05_SD_OAK,2013,5,2013-10-06,LV,LAC,17.0,0.0,27,17,-6.0,46.0,False,LAC,17,True,6.0,0
2013_05_SEA_IND,2013,5,2013-10-06,IND,SEA,17.0,19.0,34,28,-3.0,43.5,True,IND,2,False,0.0,1
2013_06_ARI_SF,2013,6,2013-10-13,SF,ARI,22.0,14.0,32,20,10.0,40.5,False,ARI,8,False,0.0,0
2013_06_CAR_MIN,2013,6,2013-10-13,MIN,CAR,3.0,14.0,10,35,2.5,44.5,True,MIN,11,True,2.5,0
2013_06_CIN_BUF,2013,6,2013-10-13,BUF,CIN,10.0,17.0,24,27,-6.0,41.0,True,BUF,7,False,0.0,0
2013_06_DET_CLE,2013,6,2013-10-13,CLE,DET,17.0,7.0,17,31,-1.0,44.0,False,DET,10,True,1.0,1
2013_06_GB_BAL,2013,6,2013-10-13,BAL,GB,0.0,3.0,17,19,-1.0,48.5,True,BAL,3,False,0.0,0
2013_06_IND_SD,2013,6,2013-10-14,LAC,IND,10.0,6.0,19,9,-1.0,50.5,False,IND,4,True,1.0,0
2013_06_JAX_DEN,2013,6,2013-10-13,DEN,JAX,14.0,12.0,35,19,27.0,53.0,False,JAX,2,False,0.0,0
2013_06_NO_NE,2013,6,2013-10-13,NE,NO,17.0,7.0,30,27,2.5,51.5,False,NO,10,False,0.0,0
2013_06_NYG_CHI,2013,6,2013-10-10,CHI,NYG,24.0,14.0,27,21,9.5,46.5,False,NYG,10,False,0.0,0
2013_06_PHI_TB,2013,6,2013-10-13,TB,PHI,17.0,14.0,20,31,-2.5,44.5,False,PHI,3,True,2.5,1
2013_06_PIT_NYJ,2013,6,2013-10-13,NYJ,PIT,6.0,9.0,6,19,-1.0,40.5,True,NYJ,3,False,0.0,0
2013_06_STL_HOU,2013,6,2013-10-13,HOU,LA,6.0,17.0,13,38,9.5,43.0,True,HOU,11,True,9.5,0
2013_06_TEN_SEA,2013,6,2013-10-13,SEA,TEN,7.0,10.0,20,13,11.0,42.0,True,SEA,3,True,11.0,1
2013_06_WAS_DAL,2013,6,2013-10-13,DAL,WAS,14.0,6.0,31,16,5.5,52.0,False,WAS,8,False,0.0,0
2013_07_BAL_PIT,2013,7,2013-10-20,PIT,BAL,10.0,6.0,19,16,2.5,41.0,False,BAL,4,False,0.0,0
2013_07_BUF_MIA,2013,7,2013-10-20,MIA,BUF,14.0,17.0,21,23,6.0,43.5,True,MIA,3,True,6.0,0
2013_07_CHI_WAS,2013,7,2013-10-20,WAS,CHI,24.0,17.0,45,41,-1.0,47.5,False,CHI,7,True,1.0,0
2013_07_CIN_DET,2013,7,2013-10-20,DET,CIN,10.0,14.0,24,27,2.5,45.5,True,DET,4,True,2.5,0
2013_07_CLE_GB,2013,7,2013-10-20,GB,CLE,17.0,3.0,31,13,7.5,45.0,False,CLE,14,False,0.0,0
2013_07_DAL_PHI,2013,7,2013-10-20,PHI,DAL,0.0,3.0,3,17,3.0,55.0,True,PHI,3,True,3.0,0
2013_07_DEN_IND,2013,7,2013-10-20,IND,DEN,26.0,14.0,39,33,-6.0,54.5,False,DEN,12,True,6.0,0
2013_07_HOU_KC,2013,7,2013-10-20,KC,HOU,14.0,10.0,17,16,7.0,38.5,False,HOU,4,False,0.0,0
2013_07_MIN_NYG,2013,7,2013-10-21,NYG,MIN,10.0,7.0,23,7,4.0,47.5,False,MIN,3,False,0.0,0
2013_07_NE_NYJ,2013,7,2013-10-20,NYJ,NE,10.0,21.0,30,27,-3.5,43.0,True,NYJ,11,False,0.0,1
2013_07_SD_JAX,2013,7,2013-10-20,JAX,LAC,3.0,14.0,6,24,-7.5,44.5,True,JAX,11,False,0.0,0
2013_07_SEA_ARI,2013,7,2013-10-17,ARI,SEA,10.0,17.0,22,34,-5.0,41.0,True,ARI,7,False,0.0,0
2013_07_SF_TEN,2013,7,2013-10-20,TEN,SF,0.0,17.0,17,31,-3.0,41.0,True,TEN,17,False,0.0,0
2013_07_STL_CAR,2013,7,2013-10-20,CAR,LA,17.0,5.0,30,15,8.0,42.0,False,LA,12,False,0.0,0
2013_07_TB_ATL,2013,7,2013-10-20,ATL,TB,24.0,10.0,31,23,6.0,43.0,False,TB,14,False,0.0,0
2013_08_ATL_ARI,2013,8,2013-10-27,ARI,ATL,21.0,6.0,27,13,2.5,44.5,False,ATL,15,False,0.0,0
2013_08_BUF_NO,2013,8,2013-10-27,NO,BUF,21.0,10.0,35,17,10.5,48.0,False,BUF,11,False,0.0,0
2013_08_CAR_TB,2013,8,2013-10-24,TB,CAR,6.0,14.0,13,31,-6.5,39.0,True,TB,8,False,0.0,0
2013_08_CLE_KC,2013,8,2013-10-27,KC,CLE,20.0,10.0,23,17,7.0,39.0,False,CLE,10,False,0.0,0
2013_08_DAL_DET,2013,8,2013-10-27,DET,DAL,7.0,10.0,31,30,3.0,51.0,True,DET,3,True,3.0,1
2013_08_GB_MIN,2013,8,2013-10-27,MIN,GB,17.0,24.0,31,44,-7.0,47.5,True,MIN,7,False,0.0,0
2013_08_MIA_NE,2013,8,2013-10-27,NE,MIA,3.0,17.0,27,17,6.5,46.5,True,NE,14,True,6.5,1
2013_08_NYG_PHI,2013,8,2013-10-27,PHI,NYG,0.0,12.0,7,15,5.5,49.0,True,PHI,12,True,5.5,0
2013_08_NYJ_CIN,2013,8,2013-10-27,CIN,NYJ,28.0,6.0,49,9,6.0,40.5,False,NYJ,22,False,0.0,0
2013_08_PIT_OAK,2013,8,2013-10-27,LV,PIT,21.0,3.0,21,18,-2.5,40.0,False,PIT,18,True,2.5,0
2013_08_SEA_STL,2013,8,2013-10-28,LA,SEA,3.0,7.0,9,14,-13.0,43.0,True,LA,4,False,0.0,0
2013_08_SF_JAX,2013,8,2013-10-27,JAX,SF,3.0,28.0,10,42,-16.0,40.0,True,JAX,25,False,0.0,0
2013_09_ATL_CAR,2013,9,2013-11-03,CAR,ATL,14.0,10.0,34,10,10.0,46.5,False,ATL,4,False,0.0,0
2013_09_BAL_CLE,2013,9,2013-11-03,CLE,BAL,14.0,10.0,24,18,-1.0,41.5,False,BAL,4,True,1.0,0
2013_09_CHI_GB,2013,9,2013-11-04,GB,CHI,10.0,17.0,20,27,10.0,50.5,True,GB,7,True,10.0,0
2013_09_CIN_MIA,2013,9,2013-10-31,MIA,CIN,10.0,3.0,22,20,-3.0,42.0,False,CIN,7,True,3.0,0
2013_09_IND_HOU,2013,9,2013-11-03,HOU,IND,21.0,3.0,24,27,-1.0,42.5,False,IND,18,True,1.0,1
2013_09_KC_BUF,2013,9,2013-11-03,BUF,KC,10.0,3.0,13,23,-4.5,40.5,False,KC,7,True,4.5,1
2013_09_MIN_DAL,2013,9,2013-11-03,DAL,MIN,6.0,10.0,27,23,10.0,51.0,True,DAL,4,True,10.0,1
2013_09_NO_NYJ,2013,9,2013-11-03,NYJ,NO,20.0,14.0,26,20,-6.0,45.5,False,NO,6,True,6.0,0
2013_09_PHI_OAK,2013,9,2013-11-03,LV,PHI,13.0,28.0,20,49,-1.0,45.5,True,LV,15,False,0.0,0
2013_09_PIT_NE,2013,9,2013-11-03,NE,PIT,24.0,10.0,55,31,5.5,42.5,False,PIT,14,False,0.0,0
2013_09_SD_WAS,2013,9,2013-11-03,WAS,LAC,7.0,14.0,30,24,1.0,49.5,True,WAS,7,True,1.0,1
2013_09_TB_SEA,2013,9,2013-11-03,SEA,TB,7.0,21.0,27,24,16.0,40.0,True,SEA,14,True,16.0,1
2013_10_BUF_PIT,2013,10,2013-11-10,PIT,BUF,10.0,3.0,23,10,3.0,42.5,False,BUF,7,False,0.0,0
2013_10_CAR_SF,2013,10,2013-11-10,SF,CAR,9.0,7.0,9,10,6.0,43.0,False,CAR,2,False,0.0,1
2013_10_CIN_BAL,2013,10,2013-11-10,BAL,CIN,17.0,0.0,20,17,1.0,44.0,False,CIN,17,False,0.0,0
2013_10_DAL_NO,2013,10,2013-11-10,NO,DAL,28.0,10.0,49,17,6.0,54.0,False,DAL,18,False,0.0,0
2013_10_DEN_SD,2013,10,2013-11-10,LAC,DEN,6.0,21.0,20,28,-7.0,56.0,True,LAC,15,False,0.0,0
2013_10_HOU_ARI,2013,10,2013-11-10,ARI,HOU,14.0,17.0,27,24,4.0,41.5,True,ARI,3,True,4.0,1
2013_10_JAX_TEN,2013,10,2013-11-10,TEN,JAX,7.0,13.0,27,29,11.5,41.5,True,TEN,6,True,11.5,0
2013_10_MIA_TB,2013,10,2013-11-11,TB,MIA,15.0,7.0,22,19,-1.0,39.0,False,MIA,8,True,1.0,0
2013_10_OAK_NYG,2013,10,2013-11-10,NYG,LV,14.0,17.0,24,20,7.5,41.0,True,NYG,3,True,7.5,1
2013_10_PHI_GB,2013,10,2013-11-10,GB,PHI,3.0,10.0,13,27,-1.0,47.0,True,GB,7,False,0.0,0
2013_10_SEA_ATL,2013,10,2013-11-10,ATL,SEA,3.0,23.0,10,33,-3.5,47.0,True,ATL,20,False,0.0,0
2013_10_STL_IND,2013,10,2013-11-10,IND,LA,0.0,28.0,8,38,7.5,43.0,True,IND,28,True,7.5,0
2013_10_WAS_MIN,2013,10,2013-11-07,MIN,WAS,14.0,24.0,34,27,-1.0,48.0,True,MIN,10,False,0.0,1
2013_11_ATL_TB,2013,11,2013-11-17,TB,ATL,24.0,6.0,41,28,1.0,44.0,False,ATL,18,False,0.0,0
2013_11_BAL_CHI,2013,11,2013-11-17,CHI,BAL,13.0,17.0,23,20,4.0,41.0,True,CHI,4,True,4.0,1
2013_11_CLE_CIN,2013,11,2013-11-17,CIN,CLE,31.0,13.0,41,20,4.0,40.0,False,CLE,18,False,0.0,0
2013_11_DET_PIT,2013,11,2013-11-17,PIT,DET,20.0,27.0,37,27,-3.0,45.0,True,PIT,7,False,0.0,1
2013_11_GB_NYG,2013,11,2013-11-17,NYG,GB,10.0,6.0,27,13,3.5,41.0,False,GB,4,False,0.0,0
2013_11_IND_TEN,2013,11,2013-11-14,TEN,IND,17.0,6.0,27,30,-2.5,42.0,False,IND,11,True,2.5,1
2013_11_KC_DEN,2013,11,2013-11-17,DEN,KC,17.0,10.0,27,17,7.5,48.5,False,KC,7,False,0.0,0
2013_11_MIN_SEA,2013,11,2013-11-17,SEA,MIN,17.0,13.0,41,20,13.0,45.0,False,MIN,4,False,0.0,0
2013_11_NE_CAR,2013,11,2013-11-18,CAR,NE,10.0,3.0,24,20,3.0,46.5,False,NE,7,False,0.0,0
2013_11_NYJ_BUF,2013,11,2013-11-17,BUF,NYJ,20.0,0.0,37,14,-1.0,39.5,False,NYJ,20,True,1.0,0
2013_11_OAK_HOU,2013,11,2013-11-17,HOU,LV,17.0,14.0,23,28,10.5,41.0,False,LV,3,False,0.0,1
2013_11_SF_NO,2013,11,2013-11-17,NO,SF,14.0,10.0,23,20,3.5,50.0,False,SF,4,False,0.0,0
2013_11_WAS_PHI,2013,11,2013-11-17,PHI,WAS,17.0,0.0,24,16,4.5,54.5,False,WAS,17,False,0.0,0
2013_12_CAR_MIA,2013,12,2013-11-24,MIA,CAR,16.0,6.0,16,20,-4.5,40.0,False,CAR,10,True,4.5,1
2013_12_CHI_STL,2013,12,2013-11-24,LA,CHI,24.0,14.0,42,21,1.0,46.0,False,CHI,10,False,0.0,0
2013_12_DAL_NYG,2013,12,2013-11-24,NYG,DAL,6.0,14.0,21,24,1.0,44.5,True,NYG,8,True,1.0,0
2013_12_DEN_NE,2013,12,2013-11-24,NE,DEN,0.0,24.0,34,31,1.0,54.0,True,NE,24,True,1.0,1
2013_12_IND_ARI,2013,12,2013-11-24,ARI,IND,27.0,3.0,40,11,3.5,44.5,False,IND,24,False,0.0,0
2013_12_JAX_HOU,2013,12,2013-11-24,HOU,JAX,3.0,10.0,6,13,10.5,44.0,True,HOU,7,True,10.5,0
2013_12_MIN_GB,2013,12,2013-11-24,GB,MIN,7.0,13.0,26,26,6.0,44.5,True,GB,6,True,6.0,0
2013_12_NO_ATL,2013,12,2013-11-21,ATL,NO,13.0,14.0,13,17,-7.5,52.5,True,ATL,1,False,0.0,0
2013_12_NYJ_BAL,2013,12,2013-11-24,BAL,NYJ,9.0,3.0,19,3,4.0,38.0,False,NYJ,6,False,0.0,0
2013_12_PIT_CLE,2013,12,2013-11-24,CLE,PIT,3.0,13.0,11,27,2.5,40.0,True,CLE,10,True,2.5,0
2013_12_SD_KC,2013,12,2013-11-24,KC,LAC,14.0,10.0,38,41,3.5,43.0,False,LAC,4,False,0.0,1
2013_12_SF_WAS,2013,12,2013-11-25,WAS,SF,3.0,10.0,6,27,-5.5,45.5,True,WAS,7,False,0.0,0
2013_12_TB_DET,2013,12,2013-11-24,DET,TB,14.0,17.0,21,24,7.0,48.5,True,DET,3,True,7.0,0
2013_12_TEN_OAK,2013,12,2013-11-24,LV,TEN,9.0,6.0,19,23,-2.5,42.0,False,TEN,3,True,2.5,1
2013_13_ARI_PHI,2013,13,2013-12-01,PHI,ARI,17.0,7.0,24,21,3.5,48.0,False,ARI,10,False,0.0,0
2013_13_CHI_MIN,2013,13,2013-12-01,MIN,CHI,7.0,6.0,23,20,2.5,48.5,False,CHI,1,False,0.0,0
2013_13_DEN_KC,2013,13,2013-12-01,KC,DEN,21.0,14.0,28,35,-5.0,50.5,False,DEN,7,True,5.0,1
2013_13_GB_DET,2013,13,2013-11-28,DET,GB,17.0,10.0,40,10,7.0,48.5,False,GB,7,False,0.0,0
2013_13_JAX_CLE,2013,13,2013-12-01,CLE,JAX,14.0,20.0,28,32,7.5,39.5,True,CLE,6,True,7.5,0
2013_13_MIA_NYJ,2013,13,2013-12-01,NYJ,MIA,0.0,6.0,3,23,-1.0,39.5,True,NYJ,6,False,0.0,0
2013_13_NE_HOU,2013,13,2013-12-01,HOU,NE,17.0,7.0,31,34,-7.0,49.5,False,NE,10,True,7.0,1
2013_13_NO_SEA,2013,13,2013-12-02,SEA,NO,27.0,7.0,34,7,6.5,48.5,False,NO,20,False,0.0,0
2013_13_OAK_DAL,2013,13,2013-11-28,DAL,LV,14.0,21.0,31,24,10.0,49.5,True,DAL,7,True,10.0,1
2013_13_PIT_BAL,2013,13,2013-11-28,BAL,PIT,10.0,0.0,22,20,3.0,40.5,False,PIT,10,False,0.0,0
2013_13_STL_SF,2013,13,2013-12-01,SF,LA,13.0,3.0,23,13,7.5,40.5,False,LA,10,False,0.0,0
2013_13_TB_CAR,2013,13,2013-12-01,CAR,TB,17.0,6.0,27,6,7.5,41.0,False,TB,11,False,0.0,0
2013_13_TEN_IND,2013,13,2013-12-01,IND,TEN,12.0,7.0,22,14,3.5,46.0,False,TEN,5,False,0.0,0
2013_14_ATL_GB,2013,14,2013-12-08,GB,ATL,10.0,21.0,22,21,3.5,47.0,True,GB,11,True,3.5,1
2013_14_BUF_TB,2013,14,2013-12-08,TB,BUF,24.0,3.0,27,6,3.0,42.5,False,BUF,21,False,0.0,0
2013_14_CAR_NO,2013,14,2013-12-08,NO,CAR,21.0,6.0,31,13,3.0,47.0,False,CAR,15,False,0.0,0
2013_14_CLE_NE,2013,14,2013-12-08,NE,CLE,0.0,6.0,27,26,9.5,47.5,True,NE,6,True,9.5,1
2013_14_DAL_CHI,2013,14,2013-12-09,CHI,DAL,24.0,14.0,45,28,2.0,49.0,False,DAL,10,False,0.0,0
2013_14_DET_PHI,2013,14,2013-12-08,PHI,DET,0.0,8.0,34,20,2.5,54.0,True,PHI,8,True,2.5,1
2013_14_HOU_JAX,2013,14,2013-12-05,JAX,HOU,17.0,7.0,27,20,-3.0,43.5,False,HOU,10,True,3.0,0
2013_14_IND_CIN,2013,14,2013-12-08,CIN,IND,14.0,0.0,42,28,7.0,43.0,False,IND,14,False,0.0,0
2013_14_KC_WAS,2013,14,2013-12-08,WAS,KC,10.0,38.0,10,45,-3.5,44.0,True,WAS,28,False,0.0,0
2013_14_MIA_PIT,2013,14,2013-12-08,PIT,MIA,7.0,10.0,28,34,3.0,40.5,True,PIT,3,True,3.0,0
2013_14_MIN_BAL,2013,14,2013-12-08,BAL,MIN,7.0,3.0,29,26,6.0,41.5,False,MIN,4,False,0.0,0
2013_14_NYG_SD,2013,14,2013-12-08,LAC,NYG,24.0,0.0,37,14,4.5,46.5,False,NYG,24,False,0.0,0
2013_14_OAK_NYJ,2013,14,2013-12-08,NYJ,LV,20.0,3.0,37,27,3.0,39.0,False,LV,17,False,0.0,0
2013_14_SEA_SF,2013,14,2013-12-08,SF,SEA,16.0,14.0,19,17,2.5,41.0,False,SEA,2,False,0.0,0
2013_14_STL_ARI,2013,14,2013-12-08,ARI,LA,14.0,3.0,30,10,4.0,41.0,False,LA,11,False,0.0,0
2013_14_TEN_DEN,2013,14,2013-12-08,DEN,TEN,20.0,21.0,51,28,13.0,49.5,True,DEN,1,True,13.0,1
2013_15_BAL_DET,2013,15,2013-12-16,DET,BAL,7.0,9.0,16,18,4.5,49.0,True,DET,2,True,4.5,0
2013_15_BUF_JAX,2013,15,2013-12-15,JAX,BUF,10.0,20.0,20,27,-4.0,43.0,True,JAX,10,False,0.0,0
2013_15_CIN_PIT,2013,15,2013-12-15,PIT,CIN,27.0,7.0,30,20,-2.0,44.0,False,CIN,20,True,2.0,0
2013_15_GB_DAL,2013,15,2013-12-15,DAL,GB,26.0,3.0,36,37,4.0,49.5,False,GB,23,False,0.0,1
2013_15_HOU_IND,2013,15,2013-12-15,IND,HOU,20.0,3.0,25,3,6.0,47.0,False,HOU,17,False,0.0,0
2013_15_KC_OAK,2013,15,2013-12-15,LV,KC,17.0,35.0,31,56,-6.5,44.0,True,LV,18,False,0.0,0
2013_15_NE_MIA,2013,15,2013-12-15,MIA,NE,7.0,10.0,24,20,2.5,46.5,True,MIA,3,True,2.5,1
2013_15_NO_STL,2013,15,2013-12-15,LA,NO,24.0,3.0,27,16,-6.5,48.0,False,NO,21,True,6.5,0
2013_15_NYJ_CAR,2013,15,2013-12-15,CAR,NYJ,16.0,6.0,30,20,10.0,40.5,False,NYJ,10,False,0.0,0
2013_15_PHI_MIN,2013,15,2013-12-15,MIN,PHI,17.0,9.0,48,30,-6.5,53.0,False,PHI,8,True,6.5,0
2013_15_SD_DEN,2013,15,2013-12-12,DEN,LAC,10.0,17.0,20,27,10.0,56.5,True,DEN,7,True,10.0,0
2013_15_SEA_NYG,2013,15,2013-12-15,NYG,SEA,0.0,13.0,0,23,-9.5,43.5,True,NYG,13,False,0.0,0
2013_15_SF_TB,2013,15,2013-12-15,TB,SF,7.0,17.0,14,33,-4.5,41.0,True,TB,10,False,0.0,0
2013_15_WAS_ATL,2013,15,2013-12-15,ATL,WAS,17.0,20.0,27,26,5.5,50.0,True,ATL,3,True,5.5,1
2013_16_ATL_SF,2013,16,2013-12-23,SF,ATL,3.0,10.0,34,24,15.5,46.0,True,SF,7,True,15.5,1
2013_16_CHI_PHI,2013,16,2013-12-22,PHI,CHI,24.0,3.0,54,11,2.5,53.5,False,CHI,21,False,0.0,0
2013_16_DAL_WAS,2013,16,2013-12-22,WAS,DAL,6.0,14.0,23,24,-3.0,51.0,True,WAS,8,False,0.0,0
2013_16_DEN_HOU,2013,16,2013-12-22,HOU,DEN,6.0,16.0,13,37,-9.0,53.0,True,HOU,10,False,0.0,0
2013_16_IND_KC,2013,16,2013-12-22,KC,IND,7.0,13.0,7,23,7.5,46.5,True,KC,6,True,7.5,0
2013_16_MIA_BUF,2013,16,2013-12-22,BUF,MIA,10.0,0.0,19,0,1.0,42.0,False,MIA,10,False,0.0,0
2013_16_MIN_CIN,2013,16,2013-12-22,CIN,MIN,28.0,7.0,42,14,7.5,48.0,False,MIN,21,False,0.0,0
2013_16_NE_BAL,2013,16,2013-12-22,BAL,NE,0.0,17.0,7,41,-1.0,45.0,True,BAL,17,False,0.0,0
2013_16_NO_CAR,2013,16,2013-12-22,CAR,NO,7.0,6.0,17,13,3.5,44.5,False,NO,1,False,0.0,0
2013_16_NYG_DET,2013,16,2013-12-22,DET,NYG,3.0,13.0,20,23,9.5,47.0,True,DET,10,True,9.5,0
2013_16_PIT_GB,2013,16,2013-12-22,GB,PIT,14.0,10.0,31,38,-1.0,43.5,False,PIT,4,True,1.0,1
2013_16_TB_STL,2013,16,2013-12-22,LA,TB,14.0,10.0,23,13,3.5,43.0,False,TB,4,False,0.0,0
2013_16_TEN_JAX,2013,16,2013-12-22,JAX,TEN,13.0,6.0,16,20,-4.0,44.0,False,TEN,7,True,4.0,1
2013_17_BAL_CIN,2013,17,2013-12-29,CIN,BAL,17.0,6.0,34,17,6.5,43.0,False,BAL,11,False,0.0,0
2013_17_BUF_NE,2013,17,2013-12-29,NE,BUF,16.0,3.0,34,20,7.5,46.5,False,BUF,13,False,0.0,0
2013_17_CAR_ATL,2013,17,2013-12-29,ATL,CAR,10.0,14.0,20,21,-5.5,46.5,True,ATL,4,False,0.0,0
2013_17_CLE_PIT,2013,17,2013-12-29,PIT,CLE,14.0,0.0,20,7,9.5,44.5,False,CLE,14,False,0.0,0
2013_17_DEN_OAK,2013,17,2013-12-29,LV,DEN,0.0,31.0,14,34,-10.0,53.5,True,LV,31,False,0.0,0
2013_17_DET_MIN,2013,17,2013-12-29,MIN,DET,7.0,0.0,14,13,-2.5,50.0,False,DET,7,True,2.5,0
2013_17_GB_CHI,2013,17,2013-12-29,CHI,GB,7.0,13.0,28,33,-3.0,51.0,True,CHI,6,False,0.0,0
2013_17_HOU_TEN,2013,17,2013-12-29,TEN,HOU,6.0,7.0,16,10,7.0,44.5,True,TEN,1,True,7.0,1
2013_17_JAX_IND,2013,17,2013-12-29,IND,JAX,20.0,3.0,30,10,11.0,45.0,False,JAX,17,False,0.0,0
2013_17_KC_SD,2013,17,2013-12-29,LAC,KC,14.0,21.0,27,24,15.5,45.0,True,LAC,7,True,15.5,1
2013_17_NYJ_MIA,2013,17,2013-12-29,MIA,NYJ,7.0,14.0,7,20,7.5,41.0,True,MIA,7,True,7.5,0
2013_17_PHI_DAL,2013,17,2013-12-29,DAL,PHI,10.0,17.0,22,24,-7.5,54.0,True,DAL,7,False,0.0,0
2013_17_SF_ARI,2013,17,2013-12-29,ARI,SF,7.0,17.0,20,23,3.0,41.0,True,ARI,10,True,3.0,0
2013_17_STL_SEA,2013,17,2013-12-29,SEA,LA,13.0,0.0,27,9,13.0,41.0,False,LA,13,False,0.0,0
2013_17_TB_NO,2013,17,2013-12-29,NO,TB,28.0,14.0,42,17,11.0,47.0,False,TB,14,False,0.0,0
2013_17_WAS_NYG,2013,17,2013-12-29,NYG,WAS,10.0,6.0,20,6,3.5,44.0,False,WAS,4,False,0.0,0
2014_01_BUF_CHI,2014,1,2014-09-07,CHI,BUF,7.0,17.0,20,23,7.0,47.0,True,CHI,10,True,7.0,0
2014_01_CAR_TB,2014,1,2014-09-07,TB,CAR,0.0,10.0,14,20,5.5,38.5,True,TB,10,True,5.5,0
2014_01_CIN_BAL,2014,1,2014-09-07,BAL,CIN,0.0,15.0,16,23,1.0,43.5,True,BAL,15,True,1.0,0
2014_01_CLE_PIT,2014,1,2014-09-07,PIT,CLE,27.0,3.0,30,27,5.5,41.5,False,CLE,24,False,0.0,0
2014_01_GB_SEA,2014,1,2014-09-04,SEA,GB,17.0,10.0,36,16,4.5,46.5,False,GB,7,False,0.0,0
2014_01_IND_DEN,2014,1,2014-09-07,DEN,IND,24.0,7.0,31,24,8.0,52.5,False,IND,17,False,0.0,0
2014_01_JAX_PHI,2014,1,2014-09-07,PHI,JAX,0.0,17.0,34,17,10.0,49.0,True,PHI,17,True,10.0,1
2014_01_MIN_STL,2014,1,2014-09-07,LA,MIN,0.0,13.0,6,34,3.0,43.5,True,LA,13,True,3.0,0
2014_01_NE_MIA,2014,1,2014-09-07,MIA,NE,10.0,20.0,33,20,-3.5,47.5,True,MIA,10,False,0.0,1
2014_01_NO_ATL,2014,1,2014-09-07,ATL,NO,10.0,20.0,37,34,-3.0,51.0,True,ATL,10,False,0.0,1
2014_01_NYG_DET,2014,1,2014-09-08,DET,NYG,14.0,7.0,35,14,6.5,45.0,False,NYG,7,False,0.0,0
2014_01_OAK_NYJ,2014,1,2014-09-07,NYJ,LV,10.0,7.0,19,14,6.5,41.0,False,LV,3,False,0.0,0
2014_01_SD_ARI,2014,1,2014-09-08,ARI,LAC,6.0,3.0,18,17,3.0,45.5,False,LAC,3,False,0.0,0
2014_01_SF_DAL,2014,1,2014-09-07,DAL,SF,3.0,28.0,17,28,-3.5,49.0,True,DAL,25,False,0.0,0
2014_01_TEN_KC,2014,1,2014-09-07,KC,TEN,3.0,10.0,10,26,3.0,45.5,True,KC,7,True,3.0,0
2014_01_WAS_HOU,2014,1,2014-09-07,HOU,WAS,14.0,6.0,17,6,3.0,43.5,False,WAS,8,False,0.0,0
2014_02_ARI_NYG,2014,2,2014-09-14,NYG,ARI,7.0,10.0,14,25,1.0,41.5,True,NYG,3,True,1.0,0
2014_02_ATL_CIN,2014,2,2014-09-14,CIN,ATL,10.0,3.0,24,10,5.5,48.5,False,ATL,7,False,0.0,0
2014_02_CHI_SF,2014,2,2014-09-14,SF,CHI,17.0,7.0,20,28,7.0,47.0,False,CHI,10,False,0.0,1
2014_02_DAL_TEN,2014,2,2014-09-14,TEN,DAL,0.0,16.0,10,26,3.0,49.5,True,TEN,16,True,3.0,0
2014_02_DET_CAR,2014,2,2014-09-14,CAR,DET,6.0,0.0,24,7,1.0,43.5,False,DET,6,False,0.0,0
2014_02_HOU_OAK,2014,2,2014-09-14,LV,HOU,0.0,17.0,14,30,-3.0,41.0,True,LV,17,False,0.0,0
2014_02_JAX_WAS,2014,2,2014-09-14,WAS,JAX,21.0,7.0,41,10,5.0,43.0,False,JAX,14,False,0.0,0
2014_02_KC_DEN,2014,2,2014-09-14,DEN,KC,21.0,10.0,24,17,13.0,49.0,False,KC,11,False,0.0,0
2014_02_MIA_BUF,2014,2,2014-09-14,BUF,MIA,9.0,0.0,29,10,1.0,43.0,False,MIA,9,False,0.0,0
2014_02_NE_MIN,2014,2,2014-09-14,MIN,NE,7.0,24.0,7,30,-3.5,49.0,True,MIN,17,False,0.0,0
2014_02_NO_CLE,2014,2,2014-09-14,CLE,NO,16.0,10.0,26,24,-4.5,49.5,False,NO,6,True,4.5,0
2014_02_NYJ_GB,2014,2,2014-09-14,GB,NYJ,16.0,21.0,31,24,7.0,46.5,True,GB,5,True,7.0,1
2014_02_PHI_IND,2014,2,2014-09-15,IND,PHI,17.0,6.0,27,30,3.0,53.5,False,PHI,11,False,0.0,1
2014_02_PIT_BAL,2014,2,2014-09-11,BAL,PIT,10.0,3.0,26,6,2.5,44.0,False,PIT,7,False,0.0,0
2014_02_SEA_SD,2014,2,2014-09-14,LAC,SEA,20.0,14.0,30,21,-4.5,45.0,False,SEA,6,True,4.5,0
2014_02_STL_TB,2014,2,2014-09-14,TB,LA,7.0,10.0,17,19,4.0,37.5,True,TB,3,True,4.0,0
2014_03_BAL_CLE,2014,3,2014-09-21,CLE,BAL,7.0,10.0,21,23,-2.0,43.0,True,CLE,3,False,0.0,0
2014_03_CHI_NYJ,2014,3,2014-09-22,NYJ,CHI,13.0,17.0,19,27,1.5,44.5,True,NYJ,4,True,1.5,0
2014_03_DAL_STL,2014,3,2014-09-21,LA,DAL,21.0,10.0,31,34,-1.5,45.0,False,DAL,11,True,1.5,1
2014_03_DEN_SEA,2014,3,2014-09-21,SEA,DEN,17.0,3.0,26,20,4.0,48.0,False,DEN,14,False,0.0,0
2014_03_GB_DET,2014,3,2014-09-21,DET,GB,12.0,7.0,19,7,1.5,51.0,False,GB,5,False,0.0,0
